,:@computed_region_43an_4dx5,:@computed_region_9yqb_tdyd,_95_ci,county_code,county_name,data_comments,data_sources,data_years,denominator,denominator_note,indicator,indicator_number,location,mapping_distribution,measure_unit,percentage_rate,quartile,region_name,total_event_counts
945,1743,2035,(20.0-29.7),6,Chautauqua,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-79.315313, 42.246904]}",2,Percentage,24.9,24.0 - < 26.0 : Q2,Western New York,
946,62,2041,(21.3-31.3),14,Erie,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-78.795544, 42.888143]}",1,Percentage,26.3,26.0 + : Q3 & Q4,Western New York,
947,489,2086,(21.7-32.5),18,Genesee,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-78.172679, 43.000121]}",1,Percentage,27.1,26.0 + : Q3 & Q4,Western New York,
948,1107,2131,(22.0-32.1),29,Niagara,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-78.856419, 43.134634]}",1,Percentage,27.1,26.0 + : Q3 & Q4,Western New York,
949,170,626,(20.1-29.6),34,Orleans,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-78.218438, 43.248394]}",2,Percentage,24.9,24.0 - < 26.0 : Q2,Western New York,
950,415,2186,(15.7-23.6),56,Wyoming,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-78.204473, 42.723641]}",3,Percentage,19.7,0.0 - < 24.0 : Q1,Western New York,
951,926,2036,(22.4-33.6),7,Chemung,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-76.812331, 42.116644]}",1,Percentage,28.0,26.0 + : Q3 & Q4,Finger Lakes,
952,232,2091,(19.7-30.4),24,Livingston,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-77.765392, 42.763754]}",2,Percentage,25.0,24.0 - < 26.0 : Q2,Finger Lakes,
953,1666,2093,(24.8-35.5),26,Monroe,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-77.620143, 43.161748]}",1,Percentage,30.1,26.0 + : Q3 & Q4,Finger Lakes,
954,178,2133,(27.1-38.6),32,Ontario,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-77.252045, 42.894571]}",1,Percentage,32.9,26.0 + : Q3 & Q4,Finger Lakes,
955,,2143,(20.0-29.3),44,Schuyler,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-76.872032, 42.38593]}",2,Percentage,24.6,24.0 - < 26.0 : Q2,Finger Lakes,
956,689,2144,(22.7-33.8),45,Seneca,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-76.82753, 42.833627]}",1,Percentage,28.2,26.0 + : Q3 & Q4,Finger Lakes,
957,1757,2178,(20.3-29.3),46,Steuben,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-77.324618, 42.270053]}",2,Percentage,24.8,24.0 - < 26.0 : Q2,Finger Lakes,
958,318,631,(21.0-30.5),54,Wayne,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-77.117995, 43.144336]}",2,Percentage,25.8,24.0 - < 26.0 : Q2,Finger Lakes,
959,,2225,(28.2-38.1),57,Yates,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-77.078311, 42.634338]}",1,Percentage,33.2,26.0 + : Q3 & Q4,Finger Lakes,
960,343,618,(21.8-32.2),5,Cayuga,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-76.560755, 42.940095]}",1,Percentage,27.0,26.0 + : Q3 & Q4,Central New York,
961,362,620,(24.2-34.3),11,Cortland,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-76.143291, 42.597101]}",1,Percentage,29.3,26.0 + : Q3 & Q4,Central New York,
962,559,2088,(16.8-25.0),21,Herkimer,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.994246, 43.070026]}",3,Percentage,20.9,0.0 - < 24.0 : Q1,Central New York,
963,1466,2089,(20.6-28.9),22,Jefferson,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-75.898971, 44.019295]}",2,Percentage,24.8,24.0 - < 26.0 : Q2,Central New York,
964,571,623,(16.2-24.3),23,Lewis,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-75.446296, 43.785537]}",3,Percentage,20.2,0.0 - < 24.0 : Q1,Central New York,
965,351,2092,(18.3-26.9),25,Madison,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-75.720031, 42.986917]}",3,Percentage,22.6,0.0 - < 24.0 : Q1,Central New York,
966,1281,625,(21.0-31.1),30,Oneida,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-75.361773, 43.149482]}",2,Percentage,26.0,24.0 - < 26.0 : Q2,Central New York,
967,713,2132,(28.5-39.0),31,Onondaga,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-76.168033, 43.065629]}",1,Percentage,33.7,26.0 + : Q3 & Q4,Central New York,
968,623,2135,(22.5-31.6),35,Oswego,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-76.31133, 43.39123]}",1,Percentage,27.1,26.0 + : Q3 & Q4,Central New York,
969,1581,2140,(25.8-36.1),40,St. Lawrence,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-75.242045, 44.689468]}",1,Percentage,30.9,26.0 + : Q3 & Q4,Central New York,
970,1786,2181,(28.2-38.1),50,Tompkins,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-76.478784, 42.461024]}",1,Percentage,33.1,26.0 + : Q3 & Q4,Central New York,
971,479,2033,(22.2-32.6),3,Broome,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-75.933191, 42.122015]}",1,Percentage,27.4,26.0 + : Q3 & Q4,New York-Penn,
972,451,2037,(19.5-29.3),8,Chenango,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-75.570013, 42.481798]}",2,Percentage,24.4,24.0 - < 26.0 : Q2,New York-Penn,
973,450,630,(18.3-26.7),49,Tioga,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-76.29595, 42.120252]}",3,Percentage,22.5,0.0 - < 24.0 : Q1,New York-Penn,
974,40,2030,(19.7-28.0),1,Albany,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.814233, 42.678066]}",3,Percentage,23.9,0.0 - < 24.0 : Q1,Northeastern New York,
975,202,2038,(22.0-32.4),9,Clinton,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.548883, 44.731944]}",1,Percentage,27.2,26.0 + : Q3 & Q4,Northeastern New York,
976,977,619,(21.7-31.9),10,Columbia,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.682168, 42.276913]}",1,Percentage,26.8,26.0 + : Q3 & Q4,Northeastern New York,
977,395,2039,(19.7-28.6),12,Delaware,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.997944, 42.242972]}",2,Percentage,24.2,24.0 - < 26.0 : Q2,Northeastern New York,
978,287,2084,(25.3-35.8),15,Essex,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.685145, 44.166026]}",1,Percentage,30.6,26.0 + : Q3 & Q4,Northeastern New York,
979,278,621,(16.4-25.8),16,Franklin,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.340621, 44.705699]}",3,Percentage,21.1,0.0 - < 24.0 : Q1,Northeastern New York,
980,1227,2085,(19.1-29.2),17,Fulton,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.331296, 43.06014]}",2,Percentage,24.2,24.0 - < 26.0 : Q2,Northeastern New York,
981,88,2087,(18.7-28.1),19,Greene,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.973376, 42.298326]}",3,Percentage,23.4,0.0 - < 24.0 : Q1,Northeastern New York,
982,1409,622,(19.1-29.0),20,Hamilton,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.395268, 43.618468]}",2,Percentage,24.1,24.0 - < 26.0 : Q2,Northeastern New York,
983,1221,624,(19.4-28.6),27,Montgomery,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.341972, 42.933637]}",3,Percentage,24.0,0.0 - < 24.0 : Q1,Northeastern New York,
984,432,2136,(23.0-33.2),36,Otsego,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-75.060334, 42.564852]}",1,Percentage,28.1,26.0 + : Q3 & Q4,Northeastern New York,
985,38,2138,(22.5-32.0),38,Rensselaer,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.628669, 42.70098]}",1,Percentage,27.2,26.0 + : Q3 & Q4,Northeastern New York,
986,1148,2141,(23.4-32.7),41,Saratoga,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.786779, 43.00894]}",1,Percentage,28.1,26.0 + : Q3 & Q4,Northeastern New York,
987,74,2142,(25.2-35.4),42,Schenectady,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.946838, 42.809233]}",1,Percentage,30.3,26.0 + : Q3 & Q4,Northeastern New York,
988,1173,629,(20.4-30.0),43,Schoharie,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.434606, 42.643426]}",2,Percentage,25.2,24.0 - < 26.0 : Q2,Northeastern New York,
989,128,2183,(20.3-29.9),52,Warren,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.716044, 43.403024]}",2,Percentage,25.1,24.0 - < 26.0 : Q2,Northeastern New York,
990,787,2184,(20.1-29.7),53,Washington,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.454761, 43.289513]}",2,Percentage,24.9,24.0 - < 26.0 : Q2,Northeastern New York,
991,1022,2040,(22.5-33.0),13,Dutchess,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.840468, 41.686216]}",1,Percentage,27.8,26.0 + : Q3 & Q4,Hudson Valley,
992,1496,2134,(25.1-35.3),33,Orange,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.241929, 41.422459]}",1,Percentage,30.2,26.0 + : Q3 & Q4,Hudson Valley,
993,1201,627,(25.2-35.9),37,Putnam,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.717443, 41.41131]}",1,Percentage,30.6,26.0 + : Q3 & Q4,Hudson Valley,
994,1546,628,(21.7-31.1),39,Rockland,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.017033, 41.127287]}",1,Percentage,26.4,26.0 + : Q3 & Q4,Hudson Valley,
995,1024,2180,(23.2-32.7),48,Sullivan,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.711705, 41.705166]}",1,Percentage,27.9,26.0 + : Q3 & Q4,Hudson Valley,
996,264,2182,(24.3-34.3),51,Ulster,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-74.099412, 41.848374]}",1,Percentage,29.3,26.0 + : Q3 & Q4,Hudson Valley,
997,1440,2185,(25.3-36.0),55,Westchester,,2008-2009 NYS Expanded Behavioral Risk Factor Surveillance System Data as of 2010,2008-2009,,,Age-adjusted percentage of adults eating 5 or more fruits or vegetables per day,g77,"{'type': 'Point', 'coordinates': [-73.805386, 41.039278]}",1,Percentage,30.6,26.0 + : Q3 & Q4,Hudson Valley,
